Unnamed: 0,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,nose_x,nose_y,throad_x,throad_y,tailbaes_x,tailbaes_y,withers_x,withers_y,left_front_elbow_x,left_front_elbow_y,right_front_elbow_x,right_front_elbow_y,left_back_elbow_x,left_back_elbow_y,right_back_elbow_x,right_back_elbow_y,left_front_knee_x,left_front_knee_y,right_front_knee_x,right_front_knee_y,left_back_knee_x,left_back_knee_y,right_back_knee_x,right_back_knee_y,left_front_paw_x,left_front_paw_y,right_front_paw_x,right_front_paw_y,left_back_paw_x,left_back_paw_y,right_back_paw_x,right_back_paw_y,label,left_front_elbow_angle,right_front_elbow_angle,left_back_knee_angle,right_back_knee_angle,left_front_elbow_angle_diff,right_front_elbow_angle_diff,left_back_knee_angle_diff,right_back_knee_angle_diff,withers_dx,withers_dy,withers_movement,left_front_elbow_angle_z,right_front_elbow_angle_z,left_back_knee_angle_z,right_back_knee_angle_z,withers_movement_z
00:14:55.000754,459.8319396972656,85.01829528808594,557.1725463867188,46.08207321166992,498.7681884765625,104.48641204833984,557.1725463867188,85.01829528808594,450.097900390625,36.34801483154297,498.7681884765625,279.6994323730469,1014.6731567382812,552.2529907226562,635.0449829101562,201.8269805908203,537.7044067382812,445.1783752441406,644.779052734375,552.2529907226562,771.32177734375,707.9979248046875,985.4710083007812,649.5935668945312,557.1725463867188,561.987060546875,605.8427734375,561.987060546875,868.662353515625,834.5406494140625,878.3963623046875,834.5406494140625,557.1725463867188,669.0617065429688,635.0449829101562,630.12548828125,781.0558471679688,912.4130859375,800.52392578125,922.1471557617188,0,153.22884000275272,171.28383556763768,94.06493701027654,168.43505291271808,-11.814656913228617,38.65128739897517,0.9427832675102792,3.2750068885654855,-12.26104736328125,-5.909576416015682,13.610891809920277,0.012067476436827181,0.7220198243006005,-1.6083019157491283,0.8254183428896926,-0.4052634602029477
00:14:55.478565,466.7930908203125,86.37335968017578,525.4180908203125,47.290000915527344,496.1055908203125,96.14419555664062,554.7306518554688,86.37335968017578,457.0222473144531,27.74832344055176,505.8764343261719,232.9359436035156,1023.7308959960938,584.6861572265625,632.8973388671875,203.62342834472656,544.9597778320312,438.1235656738281,525.4180908203125,457.6652221679688,779.4598999023438,711.70703125,984.6475219726562,662.8528442382812,564.50146484375,565.1444702148438,564.50146484375,555.3735961914062,867.3974609375,828.9570922851562,877.1683349609375,828.9570922851562,554.7306518554688,662.8528442382812,632.8973388671875,623.7694702148438,779.4598999023438,907.1238403320312,808.7724609375,907.1238403320312,0,156.954390699053,124.16264437930653,94.76364679193433,171.71932257005983,3.7255506963002745,-47.12119118833115,0.6987097816577972,3.2842696573417527,-2.14764404296875,1.79644775390625,2.7999284754818237,0.13746093925749128,-0.8149618240314175,-1.5849042524928363,0.9531316514444679,-0.46010830341285325
00:14:55.960862,459.229736328125,76.21883392333984,527.44482421875,46.98378372192383,498.2097778320313,95.70886993408205,556.6798706054688,85.96385192871094,449.4847106933594,37.238765716552734,498.2097778320313,271.1191711425781,1014.6956787109376,563.4696655273438,624.89501953125,202.904052734375,546.9348754882812,436.7844543457031,605.4049682617188,504.9995727539063,771.0702514648438,709.6449584960938,985.4606323242188,660.9198608398438,556.6798706054688,563.4696655273438,595.6599731445312,563.4696655273438,878.2654418945312,836.3301391601562,878.2654418945312,836.3301391601562,556.6798706054688,670.6648559570312,634.6400146484375,631.684814453125,780.8153076171875,904.5452880859376,819.7953491210938,904.5452880859376,0,159.1791101902787,163.31399790687777,84.75567366567205,170.82829269567452,2.2247194912256987,39.151353527571246,-10.007973126262286,-0.8910298743853104,-8.0023193359375,-0.7193756103515625,8.034588727687801,0.21233987758101158,0.46206259665295235,-1.9200408016487909,0.9184827385500867,-0.4335524719010748
00:14:56.438368,450.7550354003906,84.81170654296875,518.4663696289062,46.11951446533203,489.4472351074219,104.15780639648438,547.4855346679688,75.13865661621094,450.7550354003906,36.44646453857422,499.1203002929688,249.2535400390625,1021.4649047851562,578.13720703125,615.1968994140625,191.2152404785156,528.139404296875,442.7145080566406,634.54296875,549.1180419921875,769.9656372070312,703.8868408203125,973.0996704101562,665.1946411132812,557.1585693359375,568.4641723632812,595.8507690429688,558.7911376953125,866.6961669921875,829.636474609375,866.6961669921875,839.3095092773438,557.1585693359375,665.1946411132812,634.54296875,636.1754760742188,779.6387329101562,916.6939086914062,818.3308715820312,916.6939086914062,0,153.47508419861705,176.90594641736766,97.43139587551516,179.42415153489563,-5.704025991661638,13.591948510489885,12.675722209843116,8.595858839221108,-9.6981201171875,-11.688812255859403,15.188214699566434,0.020355489387391037,0.9053997640476064,-1.4955694580638719,1.2527444426012968,-0.3972615806388513
00:14:56.918724,469.0385437011719,76.76045989990234,527.2293701171875,47.665035247802734,498.1339721679688,96.15740203857422,566.0233154296875,86.45893096923828,449.6416015625,37.96656036376953,498.1339721679688,251.3329925537109,1021.8515625,551.9856567382812,633.91259765625,202.8406219482422,546.6263427734375,435.60400390625,633.91259765625,522.8902587890625,769.6912231445312,707.1612548828125,983.0576782226562,658.6688842773438,556.3248291015625,561.6841430664062,614.5156860351562,571.3826293945312,876.3744506835938,833.2413940429688,886.0729370117188,842.9398803710938,546.6263427734375,668.3673706054688,633.91259765625,629.573486328125,789.0881958007812,910.8292236328124,798.7866821289062,920.5277099609376,0,159.443957661748,180.0,91.39718973090153,159.39209890917402,5.968873463130933,3.094053582632341,-6.034206144613634,-20.032052625721604,18.7156982421875,11.625381469726591,22.03240465789612,0.22125403397668536,1.0063204635361938,-1.6976366497607327,0.47377073310236817,-0.3625404819216203
00:14:57.398272,447.8074340820313,85.26921081542969,555.1564331054688,46.23320007324219,486.8434448242188,85.26921081542969,555.1564331054688,85.26921081542969,467.325439453125,26.71519470214844,506.3614501953125,241.4132537841797,1004.070556640625,553.7013549804688,633.2284545898438,202.3772430419922,545.3974609375,475.62933349609375,594.1924438476562,504.90631103515625,769.8544921875,709.8453979492188,974.7935791015624,651.2913818359375,555.1564331054688,563.4603271484375,594.1924438476562,563.4603271484375,867.4445190429688,836.71240234375,877.2035522460938,836.71240234375,555.1564331054688,670.8093872070312,633.2284545898438,631.7733764648438,789.3724975585938,905.0254516601562,818.6495361328125,905.0254516601562,0,159.31872152741678,155.54489517824038,93.61733916091293,167.15726248997268,-0.12523613433120317,-24.45510482175962,2.2201494300114035,7.7651635807986565,-0.68414306640625,-0.46337890625,0.8263000339278662,0.21703887390124785,0.20865286704325442,-1.6232906049425182,0.775729718155844,-0.47012067132893215
00:14:57.882161,468.2687377929688,87.03399658203125,468.2687377929688,87.03399658203125,497.4986267089844,96.77729034423828,555.9583740234375,87.03399658203125,458.52545166015625,164.98036193847656,497.4986267089844,262.4132995605469,1013.8932495117188,564.4554443359375,633.90478515625,203.9535369873047,546.215087890625,476.7657775878906,633.90478515625,515.7389526367188,770.3108520507812,720.34814453125,974.9200439453124,661.8883666992188,555.9583740234375,564.4554443359375,604.6748657226562,564.4554443359375,867.7438354492188,837.2677001953125,877.4871215820312,837.2677001953125,555.9583740234375,661.8883666992188,633.90478515625,632.6585083007812,789.7974853515625,905.4707641601562,809.2840576171875,905.4707641601562,0,159.1683168277007,180.0,91.38035136579985,164.0545939409834,-0.15040469971609127,24.45510482175962,-2.2369877951130803,-3.1026685489892714,0.67633056640625,1.5762939453125,1.7152625563114954,0.2119765978354217,1.0063204635361938,-1.6982005153409465,0.6550782165793915,-0.46561089651503534
00:14:58.360544,461.69183349609375,94.34242248535156,529.6815795898438,45.77833557128906,490.8302917480469,84.62960815429688,558.8200073242188,84.62960815429688,442.2661743164063,162.3321533203125,500.5430908203125,269.17315673828125,1015.3224487304688,589.6961669921875,636.5225219726562,201.1834259033203,539.3943481445312,444.0038757324219,636.5225219726562,550.8448486328125,772.5020141601562,715.9627685546875,976.47119140625,667.398681640625,558.8200073242188,570.2705078125,587.9584350585938,560.5576782226562,879.343017578125,832.5166015625,869.6301879882812,842.2294311523438,549.107177734375,667.398681640625,617.096923828125,628.5474243164062,782.21484375,910.2191772460938,791.9276123046875,910.2191772460938,0,155.70903577619484,165.96378830078962,86.14937706581026,162.6154851670325,-3.4592810515058545,-14.036211699210384,-5.230974299989597,-1.4391087739509203,2.61773681640625,-2.770111083984375,3.811307053699796,0.0955451584917049,0.5484924831787732,-1.8733699181265764,0.5991165075642315,-0.4549775025922155
00:14:58.839323,469.0541076660156,75.62579345703125,537.8048095703125,46.16120529174805,498.5186767578125,95.26885986328124,557.4478759765625,85.44732666015625,469.0541076660156,26.518144607543945,508.3402099609375,252.4133453369141,1009.23828125,556.8807983398438,626.1986083984375,203.30569458007807,537.8048095703125,439.0224304199219,606.5555419921875,517.5946655273438,763.7000122070312,714.0252685546875,979.773681640625,664.9176025390625,557.4478759765625,566.7023315429688,596.7340087890625,566.7023315429688,871.73681640625,831.8836059570312,861.915283203125,841.7051391601562,557.4478759765625,664.9176025390625,636.0200805664062,635.4530029296875,783.3430786132812,900.6343383789062,802.9861450195312,900.6343383789062,0,154.4742071706766,162.38744206271883,85.36455708920074,168.69010632742695,-1.2348286055182314,-3.5763462380707836,-0.7848199766095121,6.074621160394457,-10.32391357421875,2.1222686767577557,10.539792019972941,0.05398366934334654,0.4318405395972358,-1.8996511496358182,0.8353364430608666,-0.4208433841422961
00:14:59.318694,460.7319946289063,84.96196746826172,529.0922241210938,45.89899444580078,499.79498291015625,104.49344635009766,558.389404296875,84.96196746826172,470.4977416992188,16.601768493652344,499.79498291015625,260.7453308105469,1007.6135864257812,553.7175903320312,626.7496337890625,202.15087890625,538.8579711914062,475.5916442871094,636.515380859375,543.9518432617188,763.4700317382812,709.969482421875,978.3163452148438,661.1407470703125,558.389404296875,573.2490844726562,597.452392578125,573.2490844726562,870.8931884765625,836.9241333007812,861.12744140625,836.9241333007812,548.6237182617188,670.906494140625,616.98388671875,631.843505859375,783.0015258789062,905.2843017578124,792.7672729492188,905.2843017578124,0,159.31870679676106,165.83460594723115,87.63862230229546,168.69006293502727,4.844499626084456,3.447163884512321,2.2740652130947154,-4.33923996752128e-05,0.551025390625,-1.1548156738280682,1.2795421922048562,0.21703837810127596,0.5442788607787338,-1.8234996293971946,0.835334755688176,-0.46782133922153013
00:14:59.798405,465.8108825683594,76.66480255126953,532.9489135742188,47.89134979248047,504.1754760742188,105.4382553100586,552.1312255859375,76.66480255126953,465.8108825683594,19.117897033691406,504.1754760742188,239.71437072753903,1022.09765625,575.4046630859375,628.8604736328125,201.3497772216797,542.5401000976562,479.4931640625,628.8604736328125,546.6312255859375,772.7277221679688,709.6807861328125,983.7330322265624,652.1338500976562,561.722412109375,575.4046630859375,609.6781616210938,575.4046630859375,868.6392211914062,834.36572265625,878.2304077148438,834.36572265625,552.1312255859375,671.316162109375,628.8604736328125,632.9515991210938,782.31884765625,901.5037841796876,791.9100341796875,911.094970703125,0,159.89614037513394,180.0,90.30638610668028,161.70212313921587,0.5774335783728759,14.165394052768846,2.667763804384819,-6.9879397958114,2.11083984375,-0.8011016845703125,2.257744173945294,0.2364734635003303,1.0063204635361938,-1.7341643420133246,0.5635991784009579,-0.46285884581030257
00:15:00.280415,472.7874450683594,85.49339294433594,521.2879028320312,46.69303131103516,492.1876220703125,85.49339294433594,550.38818359375,66.09320831298828,453.3872680664063,36.992942810058594,501.8877258300781,240.69482421875,1015.9924926757812,560.7977905273438,627.9888916015625,201.8944702148437,540.6881103515625,434.6966247558594,598.8886108398438,512.2973022460938,763.7901611328125,706.2991333007812,957.7919311523438,667.498779296875,560.0882568359375,580.1979370117188,579.4884643554688,570.4978637695312,870.4911499023438,832.4002685546875,870.4911499023438,842.100341796875,550.38818359375,667.498779296875,608.5886840820312,638.3984985351562,783.1903076171875,910.0009765625,802.5905151367188,919.7011108398438,0,157.0580205730255,170.24547529291561,91.39715865031913,165.37914196348518,-2.8381198021084515,-9.754524707084386,1.090772543638849,3.677018824269311,-0.87158203125,0.5446929931640057,1.027786794038452,0.14094888233178215,0.6881509715327185,-1.6976376905548076,0.7065850744024803,-0.4690985135965185
00:15:00.758473,471.4637451171875,94.47258758544922,529.900390625,55.51480865478516,481.20318603515625,74.99369812011719,539.6398315429688,55.51480865478516,451.9848327636719,162.64869689941406,500.68206787109375,240.5642547607422,1007.1331787109376,552.2265014648438,627.2948608398438,191.86703491210932,549.3792724609375,474.3109436035156,637.0343017578125,552.2265014648438,773.3865356445312,708.0576171875,987.654296875,659.3604125976562,559.1187133789062,581.44482421875,588.3370971679688,571.7053833007812,880.5203857421875,834.67041015625,870.7809448242188,844.4098510742188,549.3792724609375,669.099853515625,627.2948608398438,630.1420288085938,783.1259765625,912.5859375,792.8654174804688,922.3253784179688,0,164.57783352347627,171.3268266073414,88.4234635643811,167.2756492916638,7.519812950450785,1.081351314425774,-2.973695085938033,1.8965073281786147,-0.69403076171875,-10.027435302734375,10.051424647717136,0.3940484808843124,0.7234220901899161,-1.7972176851021644,0.7803333505340173,-0.423320909144613
00:30:45.471195,1635.0072021484375,724.3902587890625,1547.7352294921875,684.72119140625,1690.5438232421875,573.6478881835938,1611.205810546875,589.5155029296875,1500.1324462890625,891.000244140625,1444.595703125,652.9859619140625,1071.7066650390625,169.02359008789062,1492.1986083984375,430.83929443359375,1262.1181640625,668.8535766601562,1293.8533935546875,652.9859619140625,1047.9052734375,414.9716796875,1016.1700439453124,343.5674133300781,1190.7138671875,740.2578735351562,1222.4490966796875,795.7945556640625,992.3685913085938,478.4421691894531,968.5671997070312,470.5083618164063,1174.84619140625,756.12548828125,1166.912353515625,922.7355346679688,952.6995239257812,581.5816650390625,944.7657470703124,605.3831176757812,0,179.028954489058,163.4408386207087,159.85159867773498,169.4519494642798,14.451120965581737,-7.885987986632699,71.42813511335389,2.17630017261601,864.9037475585938,238.97225952148443,897.3105556950187,0.8804399561940184,0.46619984031133693,0.5946930856929384,0.8649617533302976,4.077812470323454
00:30:45.991199,1643.5181884765625,724.8466186523438,1556.0452880859375,685.086181640625,1683.278564453125,573.757080078125,1595.8057861328125,613.5174560546875,1516.284912109375,899.7923583984375,1452.6683349609375,653.2778930664062,1078.9205322265625,168.2010040283203,1532.1890869140625,454.4758911132813,1261.818359375,677.1340942382812,1293.626708984375,653.2778930664062,1047.1121826171875,414.7154846191406,1015.3038940429688,351.0988464355469,1182.297607421875,748.7028198242188,1222.0579833984375,796.415283203125,991.4476928710938,478.3321228027344,967.5914306640624,478.3321228027344,1166.3934326171875,756.6549072265625,1166.3934326171875,923.6485595703124,1086.8726806640625,565.8049926757812,943.7351684570312,605.5653686523438,0,179.66686889710272,155.00670135884525,91.32454532147875,170.06362852698703,0.6379144080447077,-8.434137261863441,-68.52705335625623,0.6116790627072248,39.990478515625,23.636596679687557,46.45349367385495,0.9019106871351799,0.19109825938594888,-1.7000692898550127,0.8887477286071427,-0.23865043099259461
00:30:46.511774,1650.9072265625,724.2701416015625,1563.546630859375,684.5607299804688,1682.6748046875,581.3163452148438,1611.1978759765625,613.0838012695312,1515.8953857421875,898.991455078125,1444.41845703125,652.793212890625,1079.092041015625,168.33863830566406,1492.0697021484375,422.478759765625,1261.7552490234375,668.677001953125,1293.522705078125,652.793212890625,1047.3245849609375,414.536865234375,1015.5570068359376,351.0018310546875,1190.2783203125,740.1538696289062,1222.0458984375,795.7470092773438,991.7313842773438,478.0718994140625,967.90576171875,478.0718994140625,1174.39453125,756.0376586914062,1166.4527587890625,922.8170776367188,952.02197265625,581.3163452148438,944.0801391601562,597.2000732421875,0,178.09082364224375,164.43749192415262,159.85156701880095,170.75389367303285,-1.5760452548589683,9.430790565307376,68.5270216973222,0.6902651460458173,-40.119384765625,-31.997131347656307,51.316483204243774,0.8488646308125273,0.4987083104605836,0.5946920255316283,0.9155896310022429,-0.21398011345706291
00:30:47.043464,1650.753173828125,724.093017578125,1563.3948974609375,692.3263549804688,1690.4615478515625,573.2013549804688,1634.869873046875,573.2013549804688,1523.6865234375,898.8096313476562,1444.2698974609375,652.6180419921875,1078.9532470703125,168.17642211914062,1476.0364990234375,422.3097229003906,1261.611572265625,676.4429931640625,1293.3782958984375,652.6180419921875,1047.1866455078125,414.3680419921875,1015.419921875,350.834716796875,1190.1365966796875,739.976318359375,1221.9031982421875,795.5679931640625,991.594970703125,469.959716796875,967.7699584960938,477.9013671875,1174.2532958984375,755.8596801757812,1166.3116455078125,922.6346435546876,1086.8948974609375,565.2597045898438,943.9449462890624,597.0263671875,0,172.4297118960084,166.7830889556488,90.00001834763077,170.75390496405166,-5.661111746235349,2.345597031496169,-69.85154867117018,1.1291018807924047e-05,-16.033203125,-0.169036865234375,16.034094171774033,0.6583246373613221,0.5752161299972941,-1.7444236654792382,0.9155900700689211,-0.3929703694310655
00:30:47.565171,1651.8511962890625,716.3219604492188,1564.4522705078125,684.54052734375,1691.5780029296875,573.3054809570312,1635.9605712890625,557.4147338867188,1524.7254638671875,907.0106201171876,1461.16259765625,652.759033203125,1071.8399658203125,168.09205627441406,1477.0533447265625,414.3982543945313,1262.528564453125,668.6497802734375,1310.20068359375,620.9776000976562,1048.0037841796875,414.3982543945313,1016.222412109375,342.8899841308594,1191.020263671875,740.1580200195312,1222.8017578125,795.7755737304688,1000.3316650390624,477.9611206054688,968.5502319335938,477.9611206054688,1167.1842041015625,756.0487670898438,1167.1842041015625,922.9013061523438,944.7141723632812,581.2507934570312,944.7141723632812,605.0869140625,0,172.66645066235992,166.4186114438528,171.43086563078447,171.1796034046029,0.2367387663515217,-0.36447751179599663,81.4308472831537,0.42569844055122985,1.016845703125,-7.911468505859318,7.976547442544779,0.6662927194293474,0.5633277368405675,0.9824474810576975,0.9321439349952897,-0.4338469197763377
